# ANZ150_position_x_set	index0_set	index1_set	daq_ai_voltage
# "x position"	"index0"	"index1"	"Voltage"
# 100	6	100
-1.6	0	0	2.06406905475574
-1.6	0	1	2.06318839900524
-1.6	0	2	2.06425926594845
-1.6	0	3	2.06387884732576
-1.6	0	4	2.0639030173121
-1.6	0	5	2.06479919000983
-1.6	0	6	2.06387632507515
-1.6	0	7	2.06429901725865
-1.6	0	8	2.06350381167382
-1.6	0	9	2.06396489858354
-1.6	0	10	2.06454358006677
-1.6	0	11	2.0631059255313
-1.6	0	12	2.06458948835638
-1.6	0	13	2.06342958340471
-1.6	0	14	2.06257846646156
-1.6	0	15	2.06372430185001
-1.6	0	16	2.06317004613674
-1.6	0	17	2.06447639504154
-1.6	0	18	2.06365481438316
-1.6	0	19	2.06261563575772
-1.6	0	20	2.0641828727566
-1.6	0	21	2.06249111255296
-1.6	0	22	2.06372308512046
-1.6	0	23	2.06373301852101
-1.6	0	24	2.06396613870794
-1.6	0	25	2.0647096386862
-1.6	0	26	2.06323665637745
-1.6	0	27	2.06432138395032
-1.6	0	28	2.06353342334156
-1.6	0	29	2.06279019431408
-1.6	0	30	2.06451487836845
-1.6	0	31	2.06398253206992
-1.6	0	32	2.06532787096982
-1.6	0	33	2.0652478626154
-1.6	0	34	2.06450323650519
-1.6	0	35	2.06508487994188
-1.6	0	36	2.06429331986261
-1.6	0	37	2.06533143346801
-1.6	0	38	2.06498393289702
-1.6	0	39	2.06450689857992
-1.6	0	40	2.06554333827848
-1.6	0	41	2.06483146713947
-1.6	0	42	2.06620462042112
-1.6	0	43	2.06513219864749
-1.6	0	44	2.06507328981776
-1.6	0	45	2.06643941301127
-1.6	0	46	2.065434818851
-1.6	0	47	2.06657538937569
-1.6	0	48	2.06619748939864
-1.6	0	49	2.06572045239159
-1.6	0	50	2.06714515538226
-1.6	0	51	2.06653547812723
-1.6	0	52	2.06720621407664
-1.6	0	53	2.06703216460784
-1.6	0	54	2.06665335195544
-1.6	0	55	2.06850890602021
-1.6	0	56	2.06726109279299
-1.6	0	57	2.06834360918876
-1.6	0	58	2.06792017257042
-1.6	0	59	2.06768447511074
-1.6	0	60	2.06932415388806
-1.6	0	61	2.06870894831178
-1.6	0	62	2.0693069693676
-1.6	0	63	2.06892804378582
-1.6	0	64	2.06863321931803
-1.6	0	65	2.07002624252465
-1.6	0	66	2.06933300912851
-1.6	0	67	2.07064284993305
-1.6	0	68	2.07019159653165
-1.6	0	69	2.06985714193207
-1.6	0	70	2.07111671626557
-1.6	0	71	2.07075788065266
-1.6	0	72	2.07128152511072
-1.6	0	73	2.07105952299104
-1.6	0	74	2.07141406371106
-1.6	0	75	2.07261214539499
-1.6	0	76	2.07219643926756
-1.6	0	77	2.07282684387392
-1.6	0	78	2.07294197953178
-1.6	0	79	2.07249174249139
-1.6	0	80	2.07441721551972
-1.6	0	81	2.07402792678007
-1.6	0	82	2.07499396461859
-1.6	0	83	2.07534393636549
-1.6	0	84	2.0745449050845
-1.6	0	85	2.07631051591612
-1.6	0	86	2.07630723946148
-1.6	0	87	2.07701266099541
-1.6	0	88	2.07644390599506
-1.6	0	89	2.07663545438876
-1.6	0	90	2.07750912276581
-1.6	0	91	2.07738711146064
-1.6	0	92	2.07817980263667
-1.6	0	93	2.0785347177203
-1.6	0	94	2.0784413842821
-1.6	0	95	2.07957277079201
-1.6	0	96	2.07948550173038
-1.6	0	97	2.08059980771952
-1.6	0	98	2.08039955456205
-1.6	0	99	2.08047667290155

-1.6	1	0	1.97132587848393
-1.6	1	1	1.96980579822119
-1.6	1	2	1.96869508600612
-1.6	1	3	1.96803981789151
-1.6	1	4	1.96803734761338
-1.6	1	5	1.96901622215851
-1.6	1	6	1.97037047157453
-1.6	1	7	1.9713211527341
-1.6	1	8	1.97230915657676
-1.6	1	9	1.97427394061523
-1.6	1	10	1.97758722802413
-1.6	1	11	1.98003119235146
-1.6	1	12	1.9802164095124
-1.6	1	13	1.97899834756977
-1.6	1	14	1.97730567001525
-1.6	1	15	1.97595029283839
-1.6	1	16	1.97540505949121
-1.6	1	17	1.97549065999883
-1.6	1	18	1.97598423231181
-1.6	1	19	1.97650540729849
-1.6	1	20	1.97730384415742
-1.6	1	21	1.97891011567827
-1.6	1	22	1.9814173406178
-1.6	1	23	1.98438586317635
-1.6	1	24	1.9867213501148
-1.6	1	25	1.98794241937808
-1.6	1	26	1.98847374400276
-1.6	1	27	1.98902386422392
-1.6	1	28	1.99021110142375
-1.6	1	29	1.9924294649896
-1.6	1	30	1.9949114502209
-1.6	1	31	1.99716869384662
-1.6	1	32	1.9986156862048
-1.6	1	33	1.99963204461888
-1.6	1	34	2.00098022585492
-1.6	1	35	2.0030743774471
-1.6	1	36	2.00520912753862
-1.6	1	37	2.00696426030202
-1.6	1	38	2.00914014592137
-1.6	1	39	2.01149287126462
-1.6	1	40	2.0136591980068
-1.6	1	41	2.0145522036475
-1.6	1	42	2.0141039018196
-1.6	1	43	2.01362719179077
-1.6	1	44	2.01329053580688
-1.6	1	45	2.01338365456209
-1.6	1	46	2.01424261332182
-1.6	1	47	2.01589506846962
-1.6	1	48	2.01796806167549
-1.6	1	49	2.01937091131435
-1.6	1	50	2.01957277602351
-1.6	1	51	2.01859594200918
-1.6	1	52	2.01685794003387
-1.6	1	53	2.01550052204604
-1.6	1	54	2.01459500390569
-1.6	1	55	2.0137093553985
-1.6	1	56	2.01277628828806
-1.6	1	57	2.01193241971073
-1.6	1	58	2.01116142434752
-1.6	1	59	2.01032609434451
-1.6	1	60	2.00975739330229
-1.6	1	61	2.00976850955507
-1.6	1	62	2.01031825389582
-1.6	1	63	2.01125685227511
-1.6	1	64	2.01129621562404
-1.6	1	65	2.00999690290085
-1.6	1	66	2.00845786577757
-1.6	1	67	2.00755691229931
-1.6	1	68	2.00765169580578
-1.6	1	69	2.00823586293543
-1.6	1	70	2.00905449170374
-1.6	1	71	2.00975320456969
-1.6	1	72	2.01001526888329
-1.6	1	73	2.01019645843165
-1.6	1	74	2.00997826840931
-1.6	1	75	2.0099791276366
-1.6	1	76	2.00997681846344
-1.6	1	77	2.0094766407954
-1.6	1	78	2.00893087038197
-1.6	1	79	2.00825600107429
-1.6	1	80	2.00754697748422
-1.6	1	81	2.00655875874065
-1.6	1	82	2.00506928830405
-1.6	1	83	2.00316905354901
-1.6	1	84	2.00107092803037
-1.6	1	85	1.99888843715015
-1.6	1	86	1.99733720978664
-1.6	1	87	1.99689825207584
-1.6	1	88	1.99673746918088
-1.6	1	89	1.99599155254398
-1.6	1	90	1.99480200615291
-1.6	1	91	1.99269936973959
-1.6	1	92	1.99019751489361
-1.6	1	93	1.98831731094931
-1.6	1	94	1.98708931416505
-1.6	1	95	1.98638055912438
-1.6	1	96	1.98595878597081
-1.6	1	97	1.98516765252457
-1.6	1	98	1.98381313454631
-1.6	1	99	1.98196466833942

-1.6	2	0	0.0420251128928672
-1.6	2	1	0.0419596507435611
-1.6	2	2	0.0410140744311857
-1.6	2	3	0.0403014553002192
-1.6	2	4	0.0406573352535074
-1.6	2	5	0.0412377412496522
-1.6	2	6	0.0414978176967416
-1.6	2	7	0.0415727850145667
-1.6	2	8	0.0418637398340539
-1.6	2	9	0.0418480589910624
-1.6	2	10	0.0417292712352948
-1.6	2	11	0.041734104371822
-1.6	2	12	0.0417978480725998
-1.6	2	13	0.0421572723264371
-1.6	2	14	0.042428894599899
-1.6	2	15	0.0426349473210308
-1.6	2	16	0.0426411229954985
-1.6	2	17	0.0426526151201643
-1.6	2	18	0.0428881499742384
-1.6	2	19	0.0424932827189258
-1.6	2	20	0.0419181931723921
-1.6	2	21	0.0417814691098923
-1.6	2	22	0.0422201568029496
-1.6	2	23	0.0426431636531459
-1.6	2	24	0.0426443987880387
-1.6	2	25	0.0429394886246077
-1.6	2	26	0.0431034393563914
-1.6	2	27	0.0432673900881954
-1.6	2	28	0.0432302286383476
-1.6	2	29	0.0429410459685954
-1.6	2	30	0.043155959440148
-1.6	2	31	0.043679227023215
-1.6	2	32	0.0441500282241751
-1.6	2	33	0.0439132045334752
-1.6	2	34	0.0435648964931854
-1.6	2	35	0.0435745627662639
-1.6	2	36	0.0435730591237815
-1.6	2	37	0.0433849427092483
-1.6	2	38	0.0427500296722043
-1.6	2	39	0.0428934664244378
-1.6	2	40	0.0435662390311318
-1.6	2	41	0.0444146155993563
-1.6	2	42	0.0450313238228629
-1.6	2	43	0.0452156274299562
-1.6	2	44	0.0450803533080717
-1.6	2	45	0.0450833605930397
-1.6	2	46	0.0449134489925917
-1.6	2	47	0.0445119764499971
-1.6	2	48	0.0448717229137315
-1.6	2	49	0.0450672501378888
-1.6	2	50	0.0446266291892282
-1.6	2	51	0.04444506435959
-1.6	2	52	0.0444987658767721
-1.6	2	53	0.0444356128925564
-1.6	2	54	0.0439876348362547
-1.6	2	55	0.0435757979011625
-1.6	2	56	0.0435720924964722
-1.6	2	57	0.043775352738909
-1.6	2	58	0.0439041826785801
-1.6	2	59	0.0438905424932187
-1.6	2	60	0.0438843131172189
-1.6	2	61	0.0437591885822577
-1.6	2	62	0.0432976777438806
-1.6	2	63	0.0429535584220872
-1.6	2	64	0.0428935738274698
-1.6	2	65	0.042797931425483
-1.6	2	66	0.0432705047762049
-1.6	2	67	0.043816273295
-1.6	2	68	0.0438829705792941
-1.6	2	69	0.0441754827433396
-1.6	2	70	0.0447525055455235
-1.6	2	71	0.0443078569832049
-1.6	2	72	0.043631701180529
-1.6	2	73	0.0430686407733019
-1.6	2	74	0.0428693544432449
-1.6	2	75	0.0430985525183421
-1.6	2	76	0.0429451272839173
-1.6	2	77	0.0424683652149722
-1.6	2	78	0.042127575387483
-1.6	2	79	0.042342005545238
-1.6	2	80	0.0429126378660685
-1.6	2	81	0.0435385290482815
-1.6	2	82	0.0437904965667537
-1.6	2	83	0.0435668834493174
-1.6	2	84	0.0436981836587545
-1.6	2	85	0.0435747775723375
-1.6	2	86	0.0432991276848358
-1.6	2	87	0.0435107116623778
-1.6	2	88	0.043629660522871
-1.6	2	89	0.0439278113461368
-1.6	2	90	0.0441676960233243
-1.6	2	91	0.044194493080402
-1.6	2	92	0.0440851567914404
-1.6	2	93	0.0436129593510309
-1.6	2	94	0.0433398334348338
-1.6	2	95	0.043175077180257
-1.6	2	96	0.042739557876372
-1.6	2	97	0.0425153003409217
-1.6	2	98	0.0423420592467457
-1.6	2	99	0.042339266767854

-1.6	3	0	0.0383043495871943
-1.6	3	1	0.0384984268696476
-1.6	3	2	0.0364314554837765
-1.6	3	3	0.0351733900527391
-1.6	3	4	0.0412418225706192
-1.6	3	5	0.035616534965644
-1.6	3	6	0.0394689206828389
-1.6	3	7	0.0333394295501034
-1.6	3	8	0.0380035136888618
-1.6	3	9	0.0391046095925637
-1.6	3	10	0.035779357965137
-1.6	3	11	0.043380109575837
-1.6	3	12	0.0366912634286075
-1.6	3	13	0.0296254863612654
-1.6	3	14	0.0386319825417391
-1.6	3	15	0.0383252931776918
-1.6	3	16	0.0426736124148878
-1.6	3	17	0.0339667169709719
-1.6	3	18	0.0363659933540074
-1.6	3	19	0.0381880321137753
-1.6	3	20	0.0388888369028805
-1.6	3	21	0.0393493274230154
-1.6	3	22	0.0335203499604441
-1.6	3	23	0.0370020341020356
-1.6	3	24	0.0365806383011775
-1.6	3	25	0.0350250664596443
-1.6	3	26	0.0387354653648762
-1.6	3	27	0.0426837620037229
-1.6	3	28	0.035835207544305
-1.6	3	29	0.0342802801233399
-1.6	3	30	0.0330925099809069
-1.6	3	31	0.0360109189096671
-1.6	3	32	0.0350957376572253
-1.6	3	33	0.033597250531809
-1.6	3	34	0.030240959443842
-1.6	3	35	0.0431691163148043
-1.6	3	36	0.0337409020912299
-1.6	3	37	0.0351149627996399
-1.6	3	38	0.032564194455943
-1.6	3	39	0.0354470529797364
-1.6	3	40	0.0391099260415725
-1.6	3	41	0.040389096177029
-1.6	3	42	0.0394146284492151
-1.6	3	43	0.0394016326847716
-1.6	3	44	0.040102276375241
-1.6	3	45	0.0416407174363301
-1.6	3	46	0.0342502072764695
-1.6	3	47	0.0306705178757625
-1.6	3	48	0.0362909723152247
-1.6	3	49	0.0345639315346571
-1.6	3	50	0.0381778825142156
-1.6	3	51	0.0346182774709888
-1.6	3	52	0.0404064954688414
-1.6	3	53	0.0377490759021099
-1.6	3	54	0.038898771677998
-1.6	3	55	0.0307264748551137
-1.6	3	56	0.0327903315420106
-1.6	3	57	0.0361591887931999
-1.6	3	58	0.0382396392581776
-1.6	3	59	0.0414883662306819
-1.6	3	60	0.038961226543828
-1.6	3	61	0.0352431483193806
-1.6	3	62	0.0332290729407747
-1.6	3	63	0.0410728775931332
-1.6	3	64	0.0430447436005109
-1.6	3	65	0.0337150179616865
-1.6	3	66	0.0324628059938322
-1.6	3	67	0.0257864186499039
-1.6	3	68	0.0343555696505452
-1.6	3	69	0.0341286270418098
-1.6	3	70	0.0387547979142569
-1.6	3	71	0.0320037117297159
-1.6	3	72	0.0282227490492271
-1.6	3	73	0.0360964117206537
-1.6	3	74	0.0336428431206134
-1.6	3	75	0.0359601172727377
-1.6	3	76	0.0372354208937964
-1.6	3	77	0.029479096037742
-1.6	3	78	0.0337303228948974
-1.6	3	79	0.0337177567362536
-1.6	3	80	0.0322790394015167
-1.6	3	81	0.037831668834819
-1.6	3	82	0.0354392125584224
-1.6	3	83	0.0375770162410452
