# ANZ150_position_x_set	index0_set	index1_set	daq_ai_voltage
# "x position"	"index0"	"index1"	"Voltage"
# 100	6	100
-1.6	0	0	2.29059778825063
-1.6	0	1	2.2901723724868
-1.6	0	2	2.29222661212313
-1.6	0	3	2.29040924603361
-1.6	0	4	2.29118115840448
-1.6	0	5	2.29095426580147
-1.6	0	6	2.28962090756184
-1.6	0	7	2.28981141011915
-1.6	0	8	2.28800317713027
-1.6	0	9	2.28916121563601
-1.6	0	10	2.28875629717337
-1.6	0	11	2.28764009935834
-1.6	0	12	2.28903677873182
-1.6	0	13	2.28858772315156
-1.6	0	14	2.28900084703304
-1.6	0	15	2.28863111154081
-1.6	0	16	2.28737035818827
-1.6	0	17	2.28907490912735
-1.6	0	18	2.25997385805317
-1.6	0	19	2.27476162465386
-1.6	0	20	2.28434576304733
-1.6	0	21	2.28283562539492
-1.6	0	22	2.28407119103176
-1.6	0	23	2.28255267299636
-1.6	0	24	2.28385971596793
-1.6	0	25	2.28294813827941
-1.6	0	26	2.2723658326367
-1.6	0	27	2.28243775279902
-1.6	0	28	2.2819361325905
-1.6	0	29	2.2840498361855
-1.6	0	30	2.28421191771076
-1.6	0	31	2.28428094387375
-1.6	0	32	2.28559267729156
-1.6	0	33	2.28464101356212
-1.6	0	34	2.28572884667682
-1.6	0	35	2.2860427720682
-1.6	0	36	2.28579794352732
-1.6	0	37	2.28646384418371
-1.6	0	38	2.28640381312773
-1.6	0	39	2.29504755219015
-1.6	0	40	2.29005781930807
-1.6	0	41	2.28630008331436
-1.6	0	42	2.28929793019852
-1.6	0	43	2.28885881831815
-1.6	0	44	2.28997345765199
-1.6	0	45	2.29218746692117
-1.6	0	46	2.29235780590241
-1.6	0	47	2.29698106186875
-1.6	0	48	2.29923176498939
-1.6	0	49	2.28661327147213
-1.6	0	50	2.28933965496866
-1.6	0	51	2.28719411737972
-1.6	0	52	2.29099728278766
-1.6	0	53	2.28891397136491
-1.6	0	54	2.29062216773229
-1.6	0	55	2.29327379082916
-1.6	0	56	2.2976701336366
-1.6	0	57	2.29492649568959
-1.6	0	58	2.29003952171159
-1.6	0	59	2.29167340093753
-1.6	0	60	2.28936735805453
-1.6	0	61	2.28858686011101
-1.6	0	62	2.28917384277162
-1.6	0	63	2.28730793106632
-1.6	0	64	2.29242058180527
-1.6	0	65	2.28918113118924
-1.6	0	66	2.27832104140851
-1.6	0	67	2.27954012503556
-1.6	0	68	2.2884910524509
-1.6	0	69	2.28793283015293
-1.6	0	70	2.28618011224698
-1.6	0	71	2.28794094157147
-1.6	0	72	2.28997207784181
-1.6	0	73	2.29488540953455
-1.6	0	74	2.29259048313824
-1.6	0	75	2.29199940550098
-1.6	0	76	2.2918234336831
-1.6	0	77	2.29430687559564
-1.6	0	78	2.2941988770423
