# ANZ150_position_x_set	index0_set	index1_set	daq_ai_voltage
# "x position"	"index0"	"index1"	"Voltage"
# 100	6	100
-1.6	0	0	-0.977783782302926
-1.6	0	1	-0.976302157372443
-1.6	0	2	-0.976637523632126
-1.6	0	3	-0.976852974417059
-1.6	0	4	-0.977496264797856
-1.6	0	5	-0.978810555573124
-1.6	0	6	-0.97810062157586
-1.6	0	7	-0.977069606468832
-1.6	0	8	-0.978857330637652
-1.6	0	9	-0.977594700423917
-1.6	0	10	-0.978441573197202
-1.6	0	11	-0.977518282733491
-1.6	0	12	-0.978657829157369
-1.6	0	13	-0.978833755311314
-1.6	0	14	-0.975854126052384
-1.6	0	15	-0.978647088697866
-1.6	0	16	-0.977684327672914
-1.6	0	17	-0.978517829225607
-1.6	0	18	-0.97786095236473
-1.6	0	19	-0.976795460475601
-1.6	0	20	-0.978404734046344
-1.6	0	21	-0.976461544593091
-1.6	0	22	-0.977543361988826
-1.6	0	23	-0.979275021466699
-1.6	0	24	-0.978038060605096
-1.6	0	25	-0.979164181620521
-1.6	0	26	-0.976758675628044
-1.6	0	27	-0.978517347339991
-1.6	0	28	0.561229385212506
-1.6	0	29	2.05778495665222
-1.6	0	30	2.05924709652501
-1.6	0	31	2.06098064763581
-1.6	0	32	2.06097307728897
-1.6	0	33	2.06124158754952
-1.6	0	34	2.06289919681734
-1.6	0	35	2.06395497452808
-1.6	0	36	2.06386851621315
-1.6	0	37	2.06239005708347
-1.6	0	38	2.06247517656576
-1.6	0	39	2.06412161543947
-1.6	0	40	2.06432745186645
-1.6	0	41	2.06590209274337
-1.6	0	42	2.06541657539344
-1.6	0	43	2.06561414391578
-1.6	0	44	2.06694707532359
-1.6	0	45	2.06579963053188
-1.6	0	46	2.06765765897366
-1.6	0	47	2.06714851472063
-1.6	0	48	2.06679097067037
-1.6	0	49	2.06696362307105
-1.6	0	50	2.06572929040829
-1.6	0	51	2.067174241771
-1.6	0	52	2.06638095983411
-1.6	0	53	2.06595880829714
-1.6	0	54	2.06765841509903
-1.6	0	55	2.06702038320003
-1.6	0	56	2.06983311840653
-1.6	0	57	2.06922966952598
-1.6	0	58	2.06905368781357
-1.6	0	59	2.07067370821024
-1.6	0	60	2.06936805870433
-1.6	0	61	2.07017755777653
-1.6	0	62	2.06929534465514
-1.6	0	63	2.06863481246894
-1.6	0	64	2.07050014148897
-1.6	0	65	2.06960020759124
-1.6	0	66	2.07120116452492
-1.6	0	67	2.07060239001865
-1.6	0	68	2.07054079311507
-1.6	0	69	2.07239243076011
-1.6	0	70	2.07212086273138
-1.6	0	71	2.07412001778071
-1.6	0	72	2.07346270635482
-1.6	0	73	2.07345443532856
-1.6	0	74	2.07403693931191
-1.6	0	75	2.07287117932906
-1.6	0	76	2.07446875196875
-1.6	0	77	2.07410309432238
-1.6	0	78	2.07326953441887
-1.6	0	79	2.07502031862124
-1.6	0	80	2.07486748090758
-1.6	0	81	2.07720597655646
-1.6	0	82	2.07711049170805
-1.6	0	83	2.07745359037266
-1.6	0	84	2.0789062203511
-1.6	0	85	2.07801031105064
-1.6	0	86	2.0791926612553
-1.6	0	87	2.0776666714662
